combo,disc,mod,ev1,ev2,mgap,pin,pout
degree-eigenvector,18925,0.49922916587828214,113.68704925942141,72.2965380025006,0.8534176005098518,0.4,0.04302040816326531
betweenness-closeness,59824,0.49922916587828214,113.68704925942141,72.2965380025006,0.8534176005098518,0.4,0.04302040816326531
betweenness-eigenvector,78999,0.49922916587828214,113.68704925942141,72.2965380025006,0.8534176005098518,0.4,0.04302040816326531
closeness-eigenvector,21072,0.49922916587828214,113.68704925942141,72.2965380025006,0.8534176005098518,0.4,0.04302040816326531
degree-betweenness,50945,0.4630612619392468,120.55350752858628,71.8075001253201,0.8465981171129064,0.4,0.05069387755102041
degree-closeness,9,0.4630612619392468,120.55350752858628,71.8075001253201,0.8465981171129064,0.4,0.05069387755102041
degree-eigenvector,13144,0.4630612619392468,120.55350752858628,71.8075001253201,0.8465981171129064,0.4,0.05069387755102041
betweenness-closeness,50817,0.4630612619392468,120.55350752858628,71.8075001253201,0.8465981171129064,0.4,0.05069387755102041
betweenness-eigenvector,65455,0.4630612619392468,120.55350752858628,71.8075001253201,0.8465981171129064,0.4,0.05069387755102041
closeness-eigenvector,13525,0.4630612619392468,120.55350752858628,71.8075001253201,0.8465981171129064,0.4,0.05069387755102041
degree-betweenness,53247,0.46354158500057036,120.40683703194142,71.17565968069411,0.8482560470399573,0.4,0.05069387755102041
degree-closeness,6,0.46354158500057036,120.40683703194142,71.17565968069411,0.8482560470399573,0.4,0.05069387755102041
degree-eigenvector,17477,0.46354158500057036,120.40683703194142,71.17565968069411,0.8482560470399573,0.4,0.05069387755102041
betweenness-closeness,53066,0.46354158500057036,120.40683703194142,71.17565968069411,0.8482560470399573,0.4,0.05069387755102041
betweenness-eigenvector,70043,0.46354158500057036,120.40683703194142,71.17565968069411,0.8482560470399573,0.4,0.05069387755102041
closeness-eigenvector,17775,0.46354158500057036,120.40683703194142,71.17565968069411,0.8482560470399573,0.4,0.05069387755102041
degree-betweenness,48097,0.46006448214200946,121.18479329541702,71.35027595637973,0.8456709129864306,0.4,0.05069387755102041
degree-closeness,5,0.46006448214200946,121.18479329541702,71.35027595637973,0.8456709129864306,0.4,0.05069387755102041
degree-eigenvector,9897,0.46006448214200946,121.18479329541702,71.35027595637973,0.8456709129864306,0.4,0.05069387755102041
betweenness-closeness,48123,0.46006448214200946,121.18479329541702,71.35027595637973,0.8456709129864306,0.4,0.05069387755102041
betweenness-eigenvector,60763,0.46006448214200946,121.18479329541702,71.35027595637973,0.8456709129864306,0.4,0.05069387755102041
closeness-eigenvector,10057,0.46006448214200946,121.18479329541702,71.35027595637973,0.8456709129864306,0.4,0.05069387755102041
degree-betweenness,49862,0.4666981140126657,120.81113822200669,72.49664793622011,0.8458719264343306,0.4,0.05069387755102041
degree-closeness,24,0.4666981140126657,120.81113822200669,72.49664793622011,0.8458719264343306,0.4,0.05069387755102041
degree-eigenvector,13245,0.4666981140126657,120.81113822200669,72.49664793622011,0.8458719264343306,0.4,0.05069387755102041
betweenness-closeness,49718,0.4666981140126657,120.81113822200669,72.49664793622011,0.8458719264343306,0.4,0.05069387755102041
betweenness-eigenvector,63895,0.4666981140126657,120.81113822200669,72.49664793622011,0.8458719264343306,0.4,0.05069387755102041
closeness-eigenvector,13667,0.4666981140126657,120.81113822200669,72.49664793622011,0.8458719264343306,0.4,0.05069387755102041
degree-betweenness,48712,0.46249803764340647,120.73583993714641,71.10321479887094,0.846662888385118,0.4,0.05069387755102041
degree-closeness,50,0.46249803764340647,120.73583993714641,71.10321479887094,0.846662888385118,0.4,0.05069387755102041
degree-eigenvector,13651,0.46249803764340647,120.73583993714641,71.10321479887094,0.846662888385118,0.4,0.05069387755102041
betweenness-closeness,48432,0.46249803764340647,120.73583993714641,71.10321479887094,0.846662888385118,0.4,0.05069387755102041
betweenness-eigenvector,62911,0.46249803764340647,120.73583993714641,71.10321479887094,0.846662888385118,0.4,0.05069387755102041
closeness-eigenvector,14022,0.46249803764340647,120.73583993714641,71.10321479887094,0.846662888385118,0.4,0.05069387755102041
degree-betweenness,53225,0.4635941501573441,120.82268822547452,71.48652906896616,0.8475538681852999,0.4,0.05069387755102041
degree-closeness,0,0.4635941501573441,120.82268822547452,71.48652906896616,0.8475538681852999,0.4,0.05069387755102041
degree-eigenvector,27275,0.4635941501573441,120.82268822547452,71.48652906896616,0.8475538681852999,0.4,0.05069387755102041
betweenness-closeness,53013,0.4635941501573441,120.82268822547452,71.48652906896616,0.8475538681852999,0.4,0.05069387755102041
betweenness-eigenvector,77356,0.4635941501573441,120.82268822547452,71.48652906896616,0.8475538681852999,0.4,0.05069387755102041
closeness-eigenvector,27498,0.4635941501573441,120.82268822547452,71.48652906896616,0.8475538681852999,0.4,0.05069387755102041
degree-betweenness,50716,0.4653274709419398,120.4229349517839,71.34761508613595,0.8483871506606752,0.4,0.05069387755102041
degree-closeness,23,0.4653274709419398,120.4229349517839,71.34761508613595,0.8483871506606752,0.4,0.05069387755102041
degree-eigenvector,14597,0.4653274709419398,120.4229349517839,71.34761508613595,0.8483871506606752,0.4,0.05069387755102041
betweenness-closeness,50541,0.4653274709419398,120.4229349517839,71.34761508613595,0.8483871506606752,0.4,0.05069387755102041
betweenness-eigenvector,66771,0.4653274709419398,120.4229349517839,71.34761508613595,0.8483871506606752,0.4,0.05069387755102041
closeness-eigenvector,14844,0.4653274709419398,120.4229349517839,71.34761508613595,0.8483871506606752,0.4,0.05069387755102041
degree-betweenness,48900,0.4621291998297851,120.73581991363216,71.67358829231547,0.8459012567923458,0.4,0.05069387755102041
degree-closeness,11,0.4621291998297851,120.73581991363216,71.67358829231547,0.8459012567923458,0.4,0.05069387755102041
degree-eigenvector,10572,0.4621291998297851,120.73581991363216,71.67358829231547,0.8459012567923458,0.4,0.05069387755102041
betweenness-closeness,48983,0.4621291998297851,120.73581991363216,71.67358829231547,0.8459012567923458,0.4,0.05069387755102041
betweenness-eigenvector,62505,0.4621291998297851,120.73581991363216,71.67358829231547,0.8459012567923458,0.4,0.05069387755102041
closeness-eigenvector,10756,0.4621291998297851,120.73581991363216,71.67358829231547,0.8459012567923458,0.4,0.05069387755102041
degree-betweenness,55989,0.4616704963187573,121.01464270489784,72.10558940175021,0.847418464709598,0.4,0.05069387755102041
degree-closeness,8,0.4616704963187573,121.01464270489784,72.10558940175021,0.847418464709598,0.4,0.05069387755102041
degree-eigenvector,22695,0.4616704963187573,121.01464270489784,72.10558940175021,0.847418464709598,0.4,0.05069387755102041
betweenness-closeness,55907,0.4616704963187573,121.01464270489784,72.10558940175021,0.847418464709598,0.4,0.05069387755102041
betweenness-eigenvector,76592,0.4616704963187573,121.01464270489784,72.10558940175021,0.847418464709598,0.4,0.05069387755102041
closeness-eigenvector,23001,0.4616704963187573,121.01464270489784,72.10558940175021,0.847418464709598,0.4,0.05069387755102041
degree-betweenness,50450,0.4636192077145903,120.83594970642312,71.94396033611162,0.8484061589679567,0.4,0.05069387755102041
degree-closeness,91,0.4636192077145903,120.83594970642312,71.94396033611162,0.8484061589679567,0.4,0.05069387755102041
degree-eigenvector,8176,0.4636192077145903,120.83594970642312,71.94396033611162,0.8484061589679567,0.4,0.05069387755102041
betweenness-closeness,50462,0.4636192077145903,120.83594970642312,71.94396033611162,0.8484061589679567,0.4,0.05069387755102041
betweenness-eigenvector,62744,0.4636192077145903,120.83594970642312,71.94396033611162,0.8484061589679567,0.4,0.05069387755102041
closeness-eigenvector,8597,0.4636192077145903,120.83594970642312,71.94396033611162,0.8484061589679567,0.4,0.05069387755102041
degree-betweenness,41315,0.4297508398955564,126.5777888656871,69.93628646748674,0.8396089962648017,0.4,0.0583673469387755
degree-closeness,0,0.4297508398955564,126.5777888656871,69.93628646748674,0.8396089962648017,0.4,0.0583673469387755
degree-eigenvector,9416,0.4297508398955564,126.5777888656871,69.93628646748674,0.8396089962648017,0.4,0.0583673469387755
betweenness-closeness,41280,0.4297508398955564,126.5777888656871,69.93628646748674,0.8396089962648017,0.4,0.0583673469387755
betweenness-eigenvector,53574,0.4297508398955564,126.5777888656871,69.93628646748674,0.8396089962648017,0.4,0.0583673469387755
closeness-eigenvector,9452,0.4297508398955564,126.5777888656871,69.93628646748674,0.8396089962648017,0.4,0.0583673469387755
degree-betweenness,43480,0.4318456377882951,126.69078737213827,69.85963185687584,0.8403944485025566,0.4,0.0583673469387755
degree-closeness,0,0.4318456377882951,126.69078737213827,69.85963185687584,0.8403944485025566,0.4,0.0583673469387755
degree-eigenvector,7515,0.4318456377882951,126.69078737213827,69.85963185687584,0.8403944485025566,0.4,0.0583673469387755
betweenness-closeness,43536,0.4318456377882951,126.69078737213827,69.85963185687584,0.8403944485025566,0.4,0.0583673469387755
betweenness-eigenvector,55561,0.4318456377882951,126.69078737213827,69.85963185687584,0.8403944485025566,0.4,0.0583673469387755
closeness-eigenvector,7517,0.4318456377882951,126.69078737213827,69.85963185687584,0.8403944485025566,0.4,0.0583673469387755
degree-betweenness,42626,0.43011072132938755,127.32255449228433,70.19838417339608,0.8405586450960566,0.4,0.0583673469387755
degree-closeness,0,0.43011072132938755,127.32255449228433,70.19838417339608,0.8405586450960566,0.4,0.0583673469387755
degree-eigenvector,13130,0.43011072132938755,127.32255449228433,70.19838417339608,0.8405586450960566,0.4,0.0583673469387755
betweenness-closeness,42601,0.43011072132938755,127.32255449228433,70.19838417339608,0.8405586450960566,0.4,0.0583673469387755
betweenness-eigenvector,58535,0.43011072132938755,127.32255449228433,70.19838417339608,0.8405586450960566,0.4,0.0583673469387755
closeness-eigenvector,13160,0.43011072132938755,127.32255449228433,70.19838417339608,0.8405586450960566,0.4,0.0583673469387755
degree-betweenness,43180,0.4290834810393294,126.90336406756305,69.69818269289765,0.8403292050554225,0.4,0.0583673469387755
degree-closeness,0,0.4290834810393294,126.90336406756305,69.69818269289765,0.8403292050554225,0.4,0.0583673469387755
degree-eigenvector,12243,0.4290834810393294,126.90336406756305,69.69818269289765,0.8403292050554225,0.4,0.0583673469387755
betweenness-closeness,43167,0.4290834810393294,126.90336406756305,69.69818269289765,0.8403292050554225,0.4,0.0583673469387755
betweenness-eigenvector,58191,0.4290834810393294,126.90336406756305,69.69818269289765,0.8403292050554225,0.4,0.0583673469387755
closeness-eigenvector,12267,0.4290834810393294,126.90336406756305,69.69818269289765,0.8403292050554225,0.4,0.0583673469387755
degree-betweenness,44803,0.43002921280107137,127.26139549713224,70.6688037113837,0.8411755411597409,0.4,0.0583673469387755
degree-closeness,0,0.43002921280107137,127.26139549713224,70.6688037113837,0.8411755411597409,0.4,0.0583673469387755
degree-eigenvector,11554,0.43002921280107137,127.26139549713224,70.6688037113837,0.8411755411597409,0.4,0.0583673469387755
betweenness-closeness,44816,0.43002921280107137,127.26139549713224,70.6688037113837,0.8411755411597409,0.4,0.0583673469387755
betweenness-eigenvector,59328,0.43002921280107137,127.26139549713224,70.6688037113837,0.8411755411597409,0.4,0.0583673469387755
closeness-eigenvector,11594,0.43002921280107137,127.26139549713224,70.6688037113837,0.8411755411597409,0.4,0.0583673469387755
degree-betweenness,44487,0.43309370680469733,127.30069213391145,70.71617373475169,0.8385781346314941,0.4,0.0583673469387755
degree-closeness,0,0.43309370680469733,127.30069213391145,70.71617373475169,0.8385781346314941,0.4,0.0583673469387755
degree-eigenvector,15832,0.43309370680469733,127.30069213391145,70.71617373475169,0.8385781346314941,0.4,0.0583673469387755
betweenness-closeness,44479,0.43309370680469733,127.30069213391145,70.71617373475169,0.8385781346314941,0.4,0.0583673469387755
betweenness-eigenvector,62143,0.43309370680469733,127.30069213391145,70.71617373475169,0.8385781346314941,0.4,0.0583673469387755
closeness-eigenvector,15901,0.43309370680469733,127.30069213391145,70.71617373475169,0.8385781346314941,0.4,0.0583673469387755
degree-betweenness,47310,0.4303691409780939,126.99408682860198,70.42873864806137,0.8395621108664312,0.4,0.0583673469387755
degree-closeness,1,0.4303691409780939,126.99408682860198,70.42873864806137,0.8395621108664312,0.4,0.0583673469387755
degree-eigenvector,11644,0.4303691409780939,126.99408682860198,70.42873864806137,0.8395621108664312,0.4,0.0583673469387755
betweenness-closeness,47315,0.4303691409780939,126.99408682860198,70.42873864806137,0.8395621108664312,0.4,0.0583673469387755
betweenness-eigenvector,60951,0.4303691409780939,126.99408682860198,70.42873864806137,0.8395621108664312,0.4,0.0583673469387755
closeness-eigenvector,11679,0.4303691409780939,126.99408682860198,70.42873864806137,0.8395621108664312,0.4,0.0583673469387755
degree-betweenness,43605,0.43200562748216337,127.46362874671057,70.81315366890686,0.8396150508795457,0.4,0.0583673469387755
degree-closeness,0,0.43200562748216337,127.46362874671057,70.81315366890686,0.8396150508795457,0.4,0.0583673469387755
degree-eigenvector,10443,0.43200562748216337,127.46362874671057,70.81315366890686,0.8396150508795457,0.4,0.0583673469387755
betweenness-closeness,43576,0.43200562748216337,127.46362874671057,70.81315366890686,0.8396150508795457,0.4,0.0583673469387755
betweenness-eigenvector,57029,0.43200562748216337,127.46362874671057,70.81315366890686,0.8396150508795457,0.4,0.0583673469387755
closeness-eigenvector,10485,0.43200562748216337,127.46362874671057,70.81315366890686,0.8396150508795457,0.4,0.0583673469387755
degree-betweenness,42621,0.4284631483194695,126.4896714475375,69.4561158468266,0.8401615878872701,0.4,0.0583673469387755
degree-closeness,0,0.4284631483194695,126.4896714475375,69.4561158468266,0.8401615878872701,0.4,0.0583673469387755
degree-eigenvector,14893,0.4284631483194695,126.4896714475375,69.4561158468266,0.8401615878872701,0.4,0.0583673469387755
betweenness-closeness,42647,0.4284631483194695,126.4896714475375,69.4561158468266,0.8401615878872701,0.4,0.0583673469387755
betweenness-eigenvector,59654,0.4284631483194695,126.4896714475375,69.4561158468266,0.8401615878872701,0.4,0.0583673469387755
closeness-eigenvector,14842,0.4284631483194695,126.4896714475375,69.4561158468266,0.8401615878872701,0.4,0.0583673469387755
degree-betweenness,43533,0.43023978636300514,126.5592344596653,69.68940845638909,0.8398480344624776,0.4,0.0583673469387755
degree-closeness,45,0.43023978636300514,126.5592344596653,69.68940845638909,0.8398480344624776,0.4,0.0583673469387755
degree-eigenvector,9422,0.43023978636300514,126.5592344596653,69.68940845638909,0.8398480344624776,0.4,0.0583673469387755
betweenness-closeness,43398,0.43023978636300514,126.5592344596653,69.68940845638909,0.8398480344624776,0.4,0.0583673469387755
betweenness-eigenvector,56595,0.43023978636300514,126.5592344596653,69.68940845638909,0.8398480344624776,0.4,0.0583673469387755
closeness-eigenvector,9539,0.43023978636300514,126.5592344596653,69.68940845638909,0.8398480344624776,0.4,0.0583673469387755
degree-betweenness,37292,0.39972703045109353,133.36574382054263,68.77798426335818,0.833971768112445,0.4,0.06604081632653061
