combo,disc,id,n,dens,diameter,ev1,ev2,spec_gap,mgap,modularity,core,assort,ccoef,glob_eff
closeness-eigenvector,25,animal_10-4,42,0.1765389082462253,6,11.041981689595564,6.174385586260885,0.5591736845641369,0.3881578947368421,0.451588469529086,0.52467821262406,-0.004775081216164225,0.5958477508650519,0.8940485062625585
degree-betweenness,51,animal_10-9,34,0.2620320855614973,4,10.988784105339922,6.370044895497103,0.5796860539285347,0.35374149659863946,0.3248415012263409,0.4880596427680075,-0.11580153695307857,0.5330156569094622,0.8105688837306485
degree-closeness,22,animal_10-9,34,0.2620320855614973,4,10.988784105339922,6.370044895497103,0.5796860539285347,0.35374149659863946,0.3248415012263409,0.4880596427680075,-0.11580153695307857,0.5330156569094622,0.8105688837306485
degree-eigenvector,39,animal_10-9,34,0.2620320855614973,4,10.988784105339922,6.370044895497103,0.5796860539285347,0.35374149659863946,0.3248415012263409,0.4880596427680075,-0.11580153695307857,0.5330156569094622,0.8105688837306485
betweenness-closeness,59,animal_10-9,34,0.2620320855614973,4,10.988784105339922,6.370044895497103,0.5796860539285347,0.35374149659863946,0.3248415012263409,0.4880596427680075,-0.11580153695307857,0.5330156569094622,0.8105688837306485
betweenness-eigenvector,119,animal_10-9,34,0.2620320855614973,4,10.988784105339922,6.370044895497103,0.5796860539285347,0.35374149659863946,0.3248415012263409,0.4880596427680075,-0.11580153695307857,0.5330156569094622,0.8105688837306485
closeness-eigenvector,63,animal_10-9,34,0.2620320855614973,4,10.988784105339922,6.370044895497103,0.5796860539285347,0.35374149659863946,0.3248415012263409,0.4880596427680075,-0.11580153695307857,0.5330156569094622,0.8105688837306485
degree-betweenness,155,animal_10-17,64,0.08779761904761904,6,9.289051207286176,6.593016396909068,0.7097620897748541,0.5254237288135594,0.5499696766574101,0.42287127598615465,-0.029052050542118676,0.4775323686214775,0.6924705544125188
degree-closeness,225,animal_10-17,64,0.08779761904761904,6,9.289051207286176,6.593016396909068,0.7097620897748541,0.5254237288135594,0.5499696766574101,0.42287127598615465,-0.029052050542118676,0.4775323686214775,0.6924705544125188
degree-eigenvector,346,animal_10-17,64,0.08779761904761904,6,9.289051207286176,6.593016396909068,0.7097620897748541,0.5254237288135594,0.5499696766574101,0.42287127598615465,-0.029052050542118676,0.4775323686214775,0.6924705544125188
betweenness-closeness,349,animal_10-17,64,0.08779761904761904,6,9.289051207286176,6.593016396909068,0.7097620897748541,0.5254237288135594,0.5499696766574101,0.42287127598615465,-0.029052050542118676,0.4775323686214775,0.6924705544125188
betweenness-eigenvector,513,animal_10-17,64,0.08779761904761904,6,9.289051207286176,6.593016396909068,0.7097620897748541,0.5254237288135594,0.5499696766574101,0.42287127598615465,-0.029052050542118676,0.4775323686214775,0.6924705544125188
closeness-eigenvector,291,animal_10-17,64,0.08779761904761904,6,9.289051207286176,6.593016396909068,0.7097620897748541,0.5254237288135594,0.5499696766574101,0.42287127598615465,-0.029052050542118676,0.4775323686214775,0.6924705544125188
degree-betweenness,18,animal_10-23,24,0.22463768115942032,4,7.210095518269238,4.516231720126854,0.6263761289546634,0.3064516129032258,0.35522892819979196,0.5873376988035681,-0.18374239035445059,0.5440806045340051,0.7457056427368927
degree-closeness,10,animal_10-23,24,0.22463768115942032,4,7.210095518269238,4.516231720126854,0.6263761289546634,0.3064516129032258,0.35522892819979196,0.5873376988035681,-0.18374239035445059,0.5440806045340051,0.7457056427368927
degree-eigenvector,12,animal_10-23,24,0.22463768115942032,4,7.210095518269238,4.516231720126854,0.6263761289546634,0.3064516129032258,0.35522892819979196,0.5873376988035681,-0.18374239035445059,0.5440806045340051,0.7457056427368927
betweenness-closeness,20,animal_10-23,24,0.22463768115942032,4,7.210095518269238,4.516231720126854,0.6263761289546634,0.3064516129032258,0.35522892819979196,0.5873376988035681,-0.18374239035445059,0.5440806045340051,0.7457056427368927
betweenness-eigenvector,29,animal_10-23,24,0.22463768115942032,4,7.210095518269238,4.516231720126854,0.6263761289546634,0.3064516129032258,0.35522892819979196,0.5873376988035681,-0.18374239035445059,0.5440806045340051,0.7457056427368927
closeness-eigenvector,12,animal_10-23,24,0.22463768115942032,4,7.210095518269238,4.516231720126854,0.6263761289546634,0.3064516129032258,0.35522892819979196,0.5873376988035681,-0.18374239035445059,0.5440806045340051,0.7457056427368927
degree-betweenness,1418,animal_11-1,131,0.16958308866705812,6,33.227094094395376,19.948956432879445,0.6003822174820987,0.4577562326869806,0.5515139060473753,0.5370046406862429,0.20707122512467321,0.6856677925984368,0.8955349383984097
degree-closeness,1852,animal_11-1,131,0.16958308866705812,6,33.227094094395376,19.948956432879445,0.6003822174820987,0.4577562326869806,0.5515139060473753,0.5370046406862429,0.20707122512467321,0.6856677925984368,0.8955349383984097
degree-eigenvector,1887,animal_11-1,131,0.16958308866705812,6,33.227094094395376,19.948956432879445,0.6003822174820987,0.4577562326869806,0.5515139060473753,0.5370046406862429,0.20707122512467321,0.6856677925984368,0.8955349383984097
betweenness-closeness,2021,animal_11-1,131,0.16958308866705812,6,33.227094094395376,19.948956432879445,0.6003822174820987,0.4577562326869806,0.5515139060473753,0.5370046406862429,0.20707122512467321,0.6856677925984368,0.8955349383984097
betweenness-eigenvector,2554,animal_11-1,131,0.16958308866705812,6,33.227094094395376,19.948956432879445,0.6003822174820987,0.4577562326869806,0.5515139060473753,0.5370046406862429,0.20707122512467321,0.6856677925984368,0.8955349383984097
closeness-eigenvector,799,animal_11-1,131,0.16958308866705812,6,33.227094094395376,19.948956432879445,0.6003822174820987,0.4577562326869806,0.5515139060473753,0.5370046406862429,0.20707122512467321,0.6856677925984368,0.8955349383984097
degree-betweenness,1492,animal_11-3,126,0.20507936507936508,6,42.10728445281221,15.436397368022597,0.366596838732773,0.28606811145510835,0.3366214571212224,0.6830559311120271,0.3704350422893865,0.6820276497695853,0.8810120787562905
degree-closeness,713,animal_11-3,126,0.20507936507936508,6,42.10728445281221,15.436397368022597,0.366596838732773,0.28606811145510835,0.3366214571212224,0.6830559311120271,0.3704350422893865,0.6820276497695853,0.8810120787562905
degree-eigenvector,751,animal_11-3,126,0.20507936507936508,6,42.10728445281221,15.436397368022597,0.366596838732773,0.28606811145510835,0.3366214571212224,0.6830559311120271,0.3704350422893865,0.6820276497695853,0.8810120787562905
betweenness-closeness,1556,animal_11-3,126,0.20507936507936508,6,42.10728445281221,15.436397368022597,0.366596838732773,0.28606811145510835,0.3366214571212224,0.6830559311120271,0.3704350422893865,0.6820276497695853,0.8810120787562905
betweenness-eigenvector,2080,animal_11-3,126,0.20507936507936508,6,42.10728445281221,15.436397368022597,0.366596838732773,0.28606811145510835,0.3366214571212224,0.6830559311120271,0.3704350422893865,0.6820276497695853,0.8810120787562905
closeness-eigenvector,803,animal_11-3,126,0.20507936507936508,6,42.10728445281221,15.436397368022597,0.366596838732773,0.28606811145510835,0.3366214571212224,0.6830559311120271,0.3704350422893865,0.6820276497695853,0.8810120787562905
degree-betweenness,1612,animal_11-5,145,0.24061302681992336,4,53.930805814887506,23.00347429055434,0.4265368177421942,0.25119426751592355,0.3230255125715039,0.7231395081489932,0.2597855836789845,0.7110562588591818,0.8843389845196231
degree-closeness,904,animal_11-5,145,0.24061302681992336,4,53.930805814887506,23.00347429055434,0.4265368177421942,0.25119426751592355,0.3230255125715039,0.7231395081489932,0.2597855836789845,0.7110562588591818,0.8843389845196231
degree-eigenvector,1022,animal_11-5,145,0.24061302681992336,4,53.930805814887506,23.00347429055434,0.4265368177421942,0.25119426751592355,0.3230255125715039,0.7231395081489932,0.2597855836789845,0.7110562588591818,0.8843389845196231
betweenness-closeness,1660,animal_11-5,145,0.24061302681992336,4,53.930805814887506,23.00347429055434,0.4265368177421942,0.25119426751592355,0.3230255125715039,0.7231395081489932,0.2597855836789845,0.7110562588591818,0.8843389845196231
betweenness-eigenvector,2412,animal_11-5,145,0.24061302681992336,4,53.930805814887506,23.00347429055434,0.4265368177421942,0.25119426751592355,0.3230255125715039,0.7231395081489932,0.2597855836789845,0.7110562588591818,0.8843389845196231
closeness-eigenvector,1213,animal_11-5,145,0.24061302681992336,4,53.930805814887506,23.00347429055434,0.4265368177421942,0.25119426751592355,0.3230255125715039,0.7231395081489932,0.2597855836789845,0.7110562588591818,0.8843389845196231
degree-betweenness,289,animal_12-1,113,0.7190265486725664,2,82.73821769862433,28.279778630346296,0.3417982574069456,0.16131868131868132,0.13891344040574816,0.43866729576944063,-0.03006052159797858,0.785725993900227,0.899423332206573
degree-closeness,0,animal_12-1,113,0.7190265486725664,2,82.73821769862433,28.279778630346296,0.3417982574069456,0.16131868131868132,0.13891344040574816,0.43866729576944063,-0.03006052159797858,0.785725993900227,0.899423332206573
degree-eigenvector,38,animal_12-1,113,0.7190265486725664,2,82.73821769862433,28.279778630346296,0.3417982574069456,0.16131868131868132,0.13891344040574816,0.43866729576944063,-0.03006052159797858,0.785725993900227,0.899423332206573
betweenness-closeness,289,animal_12-1,113,0.7190265486725664,2,82.73821769862433,28.279778630346296,0.3417982574069456,0.16131868131868132,0.13891344040574816,0.43866729576944063,-0.03006052159797858,0.785725993900227,0.899423332206573
betweenness-eigenvector,427,animal_12-1,113,0.7190265486725664,2,82.73821769862433,28.279778630346296,0.3417982574069456,0.16131868131868132,0.13891344040574816,0.43866729576944063,-0.03006052159797858,0.785725993900227,0.899423332206573
closeness-eigenvector,38,animal_12-1,113,0.7190265486725664,2,82.73821769862433,28.279778630346296,0.3417982574069456,0.16131868131868132,0.13891344040574816,0.43866729576944063,-0.03006052159797858,0.785725993900227,0.899423332206573
degree-betweenness,666,animal_12-2,113,0.7226611883691529,2,83.66146765044711,27.298520306192895,0.32629741113616484,0.14585611196151324,0.13059977681108587,0.469063460417401,0.01980309194760073,0.7973161504840618,0.9048548927762852
degree-closeness,0,animal_12-2,113,0.7226611883691529,2,83.66146765044711,27.298520306192895,0.32629741113616484,0.14585611196151324,0.13059977681108587,0.469063460417401,0.01980309194760073,0.7973161504840618,0.9048548927762852
degree-eigenvector,98,animal_12-2,113,0.7226611883691529,2,83.66146765044711,27.298520306192895,0.32629741113616484,0.14585611196151324,0.13059977681108587,0.469063460417401,0.01980309194760073,0.7973161504840618,0.9048548927762852
betweenness-closeness,666,animal_12-2,113,0.7226611883691529,2,83.66146765044711,27.298520306192895,0.32629741113616484,0.14585611196151324,0.13059977681108587,0.469063460417401,0.01980309194760073,0.7973161504840618,0.9048548927762852
betweenness-eigenvector,897,animal_12-2,113,0.7226611883691529,2,83.66146765044711,27.298520306192895,0.32629741113616484,0.14585611196151324,0.13059977681108587,0.469063460417401,0.01980309194760073,0.7973161504840618,0.9048548927762852
closeness-eigenvector,98,animal_12-2,113,0.7226611883691529,2,83.66146765044711,27.298520306192895,0.32629741113616484,0.14585611196151324,0.13059977681108587,0.469063460417401,0.01980309194760073,0.7973161504840618,0.9048548927762852
degree-betweenness,1058,animal_12-3,113,0.7084386852085967,3,82.78558123414999,27.325836459771864,0.3300796594334914,0.14053089449029668,0.1325605408769312,0.4984066037727456,0.07167357150591246,0.7989958818028188,0.9065181317623584
degree-closeness,0,animal_12-3,113,0.7084386852085967,3,82.78558123414999,27.325836459771864,0.3300796594334914,0.14053089449029668,0.1325605408769312,0.4984066037727456,0.07167357150591246,0.7989958818028188,0.9065181317623584
degree-eigenvector,212,animal_12-3,113,0.7084386852085967,3,82.78558123414999,27.325836459771864,0.3300796594334914,0.14053089449029668,0.1325605408769312,0.4984066037727456,0.07167357150591246,0.7989958818028188,0.9065181317623584
betweenness-closeness,1058,animal_12-3,113,0.7084386852085967,3,82.78558123414999,27.325836459771864,0.3300796594334914,0.14053089449029668,0.1325605408769312,0.4984066037727456,0.07167357150591246,0.7989958818028188,0.9065181317623584
betweenness-eigenvector,1387,animal_12-3,113,0.7084386852085967,3,82.78558123414999,27.325836459771864,0.3300796594334914,0.14053089449029668,0.1325605408769312,0.4984066037727456,0.07167357150591246,0.7989958818028188,0.9065181317623584
closeness-eigenvector,213,animal_12-3,113,0.7084386852085967,3,82.78558123414999,27.325836459771864,0.3300796594334914,0.14053089449029668,0.1325605408769312,0.4984066037727456,0.07167357150591246,0.7989958818028188,0.9065181317623584
degree-betweenness,907,animal_12-4,113,0.6469658659924147,3,75.71876325835099,30.44140023072467,0.4020324543186104,0.1988275525158769,0.1743809199016088,0.4288284366982103,0.069785093942251,0.7526093671608315,0.8857136939897431
degree-closeness,0,animal_12-4,113,0.6469658659924147,3,75.71876325835099,30.44140023072467,0.4020324543186104,0.1988275525158769,0.1743809199016088,0.4288284366982103,0.069785093942251,0.7526093671608315,0.8857136939897431
degree-eigenvector,263,animal_12-4,113,0.6469658659924147,3,75.71876325835099,30.44140023072467,0.4020324543186104,0.1988275525158769,0.1743809199016088,0.4288284366982103,0.069785093942251,0.7526093671608315,0.8857136939897431
betweenness-closeness,904,animal_12-4,113,0.6469658659924147,3,75.71876325835099,30.44140023072467,0.4020324543186104,0.1988275525158769,0.1743809199016088,0.4288284366982103,0.069785093942251,0.7526093671608315,0.8857136939897431
betweenness-eigenvector,1270,animal_12-4,113,0.6469658659924147,3,75.71876325835099,30.44140023072467,0.4020324543186104,0.1988275525158769,0.1743809199016088,0.4288284366982103,0.069785093942251,0.7526093671608315,0.8857136939897431
closeness-eigenvector,267,animal_12-4,113,0.6469658659924147,3,75.71876325835099,30.44140023072467,0.4020324543186104,0.1988275525158769,0.1743809199016088,0.4288284366982103,0.069785093942251,0.7526093671608315,0.8857136939897431
degree-betweenness,549,animal_12-5,113,0.6556573957016435,2,76.63726500184455,29.50582221303459,0.38500620047341755,0.18944323933477947,0.16349361785655928,0.4519921071863009,0.0492658250367766,0.754118405761937,0.8854840748992074
degree-closeness,0,animal_12-5,113,0.6556573957016435,2,76.63726500184455,29.50582221303459,0.38500620047341755,0.18944323933477947,0.16349361785655928,0.4519921071863009,0.0492658250367766,0.754118405761937,0.8854840748992074
degree-eigenvector,101,animal_12-5,113,0.6556573957016435,2,76.63726500184455,29.50582221303459,0.38500620047341755,0.18944323933477947,0.16349361785655928,0.4519921071863009,0.0492658250367766,0.754118405761937,0.8854840748992074
betweenness-closeness,549,animal_12-5,113,0.6556573957016435,2,76.63726500184455,29.50582221303459,0.38500620047341755,0.18944323933477947,0.16349361785655928,0.4519921071863009,0.0492658250367766,0.754118405761937,0.8854840748992074
betweenness-eigenvector,756,animal_12-5,113,0.6556573957016435,2,76.63726500184455,29.50582221303459,0.38500620047341755,0.18944323933477947,0.16349361785655928,0.4519921071863009,0.0492658250367766,0.754118405761937,0.8854840748992074
closeness-eigenvector,101,animal_12-5,113,0.6556573957016435,2,76.63726500184455,29.50582221303459,0.38500620047341755,0.18944323933477947,0.16349361785655928,0.4519921071863009,0.0492658250367766,0.754118405761937,0.8854840748992074
degree-betweenness,732,animal_12-6,113,0.6730404551201011,3,79.25643489090606,27.255348200129905,0.3438881428069029,0.15707912655552947,0.14150319963839397,0.5003005060126013,0.06055384091791546,0.7742287635556572,0.8947341578879334
degree-closeness,0,animal_12-6,113,0.6730404551201011,3,79.25643489090606,27.255348200129905,0.3438881428069029,0.15707912655552947,0.14150319963839397,0.5003005060126013,0.06055384091791546,0.7742287635556572,0.8947341578879334
degree-eigenvector,137,animal_12-6,113,0.6730404551201011,3,79.25643489090606,27.255348200129905,0.3438881428069029,0.15707912655552947,0.14150319963839397,0.5003005060126013,0.06055384091791546,0.7742287635556572,0.8947341578879334
betweenness-closeness,733,animal_12-6,113,0.6730404551201011,3,79.25643489090606,27.255348200129905,0.3438881428069029,0.15707912655552947,0.14150319963839397,0.5003005060126013,0.06055384091791546,0.7742287635556572,0.8947341578879334
betweenness-eigenvector,946,animal_12-6,113,0.6730404551201011,3,79.25643489090606,27.255348200129905,0.3438881428069029,0.15707912655552947,0.14150319963839397,0.5003005060126013,0.06055384091791546,0.7742287635556572,0.8947341578879334
closeness-eigenvector,138,animal_12-6,113,0.6730404551201011,3,79.25643489090606,27.255348200129905,0.3438881428069029,0.15707912655552947,0.14150319963839397,0.5003005060126013,0.06055384091791546,0.7742287635556572,0.8947341578879334
degree-betweenness,568,animal_12-7,113,0.6442793931731984,3,75.48331701092891,29.467959103571374,0.3903903573726739,0.19622271277900416,0.16565538211599876,0.43767843331714473,0.04884064071536781,0.7460801393728222,0.882264070984374
degree-closeness,0,animal_12-7,113,0.6442793931731984,3,75.48331701092891,29.467959103571374,0.3903903573726739,0.19622271277900416,0.16565538211599876,0.43767843331714473,0.04884064071536781,0.7460801393728222,0.882264070984374
degree-eigenvector,112,animal_12-7,113,0.6442793931731984,3,75.48331701092891,29.467959103571374,0.3903903573726739,0.19622271277900416,0.16565538211599876,0.43767843331714473,0.04884064071536781,0.7460801393728222,0.882264070984374
betweenness-closeness,569,animal_12-7,113,0.6442793931731984,3,75.48331701092891,29.467959103571374,0.3903903573726739,0.19622271277900416,0.16565538211599876,0.43767843331714473,0.04884064071536781,0.7460801393728222,0.882264070984374
betweenness-eigenvector,747,animal_12-7,113,0.6442793931731984,3,75.48331701092891,29.467959103571374,0.3903903573726739,0.19622271277900416,0.16565538211599876,0.43767843331714473,0.04884064071536781,0.7460801393728222,0.882264070984374
closeness-eigenvector,112,animal_12-7,113,0.6442793931731984,3,75.48331701092891,29.467959103571374,0.3903903573726739,0.19622271277900416,0.16565538211599876,0.43767843331714473,0.04884064071536781,0.7460801393728222,0.882264070984374
degree-betweenness,796,animal_12-8,113,0.6441213653603034,3,75.84828424574933,27.58312208731451,0.36366178037653263,0.1830225711481845,0.15140251680292316,0.46240877975163885,0.09846013278236246,0.7470924301163028,0.8796999216998687
degree-closeness,1,animal_12-8,113,0.6441213653603034,3,75.84828424574933,27.58312208731451,0.36366178037653263,0.1830225711481845,0.15140251680292316,0.46240877975163885,0.09846013278236246,0.7470924301163028,0.8796999216998687
degree-eigenvector,192,animal_12-8,113,0.6441213653603034,3,75.84828424574933,27.58312208731451,0.36366178037653263,0.1830225711481845,0.15140251680292316,0.46240877975163885,0.09846013278236246,0.7470924301163028,0.8796999216998687
betweenness-closeness,796,animal_12-8,113,0.6441213653603034,3,75.84828424574933,27.58312208731451,0.36366178037653263,0.1830225711481845,0.15140251680292316,0.46240877975163885,0.09846013278236246,0.7470924301163028,0.8796999216998687
betweenness-eigenvector,1058,animal_12-8,113,0.6441213653603034,3,75.84828424574933,27.58312208731451,0.36366178037653263,0.1830225711481845,0.15140251680292316,0.46240877975163885,0.09846013278236246,0.7470924301163028,0.8796999216998687
closeness-eigenvector,192,animal_12-8,113,0.6441213653603034,3,75.84828424574933,27.58312208731451,0.36366178037653263,0.1830225711481845,0.15140251680292316,0.46240877975163885,0.09846013278236246,0.7470924301163028,0.8796999216998687
degree-betweenness,541,animal_12-9,113,0.6523388116308471,3,76.69639258613871,28.54677869320007,0.37220497249774576,0.17684108527131784,0.15831471286093093,0.49092781088565934,0.049166123262156324,0.7557937353231788,0.8856917843694133
degree-closeness,0,animal_12-9,113,0.6523388116308471,3,76.69639258613871,28.54677869320007,0.37220497249774576,0.17684108527131784,0.15831471286093093,0.49092781088565934,0.049166123262156324,0.7557937353231788,0.8856917843694133
degree-eigenvector,157,animal_12-9,113,0.6523388116308471,3,76.69639258613871,28.54677869320007,0.37220497249774576,0.17684108527131784,0.15831471286093093,0.49092781088565934,0.049166123262156324,0.7557937353231788,0.8856917843694133
betweenness-closeness,540,animal_12-9,113,0.6523388116308471,3,76.69639258613871,28.54677869320007,0.37220497249774576,0.17684108527131784,0.15831471286093093,0.49092781088565934,0.049166123262156324,0.7557937353231788,0.8856917843694133
betweenness-eigenvector,763,animal_12-9,113,0.6523388116308471,3,76.69639258613871,28.54677869320007,0.37220497249774576,0.17684108527131784,0.15831471286093093,0.49092781088565934,0.049166123262156324,0.7557937353231788,0.8856917843694133
closeness-eigenvector,156,animal_12-9,113,0.6523388116308471,3,76.69639258613871,28.54677869320007,0.37220497249774576,0.17684108527131784,0.15831471286093093,0.49092781088565934,0.049166123262156324,0.7557937353231788,0.8856917843694133
degree-betweenness,731,animal_12-10,113,0.6231036662452591,3,73.51890766098298,29.417888208088826,0.4001404420172189,0.1940147096119706,0.17303640020173347,0.4752534944568945,0.08232939346435182,0.7361047683952422,0.8755070908467054
degree-closeness,0,animal_12-10,113,0.6231036662452591,3,73.51890766098298,29.417888208088826,0.4001404420172189,0.1940147096119706,0.17303640020173347,0.4752534944568945,0.08232939346435182,0.7361047683952422,0.8755070908467054
degree-eigenvector,284,animal_12-10,113,0.6231036662452591,3,73.51890766098298,29.417888208088826,0.4001404420172189,0.1940147096119706,0.17303640020173347,0.4752534944568945,0.08232939346435182,0.7361047683952422,0.8755070908467054
betweenness-closeness,732,animal_12-10,113,0.6231036662452591,3,73.51890766098298,29.417888208088826,0.4001404420172189,0.1940147096119706,0.17303640020173347,0.4752534944568945,0.08232939346435182,0.7361047683952422,0.8755070908467054
betweenness-eigenvector,1105,animal_12-10,113,0.6231036662452591,3,73.51890766098298,29.417888208088826,0.4001404420172189,0.1940147096119706,0.17303640020173347,0.4752534944568945,0.08232939346435182,0.7361047683952422,0.8755070908467054
closeness-eigenvector,283,animal_12-10,113,0.6231036662452591,3,73.51890766098298,29.417888208088826,0.4001404420172189,0.1940147096119706,0.17303640020173347,0.4752534944568945,0.08232939346435182,0.7361047683952422,0.8755070908467054
degree-betweenness,933,animal_12-11,113,0.5458280657395702,3,65.38206752412013,28.957422144244568,0.44289547946096797,0.24927620150550087,0.20474302177782677,0.4537233982779701,0.10134375071431605,0.6816012833468525,0.8466365287360536
degree-closeness,2,animal_12-11,113,0.5458280657395702,3,65.38206752412013,28.957422144244568,0.44289547946096797,0.24927620150550087,0.20474302177782677,0.4537233982779701,0.10134375071431605,0.6816012833468525,0.8466365287360536
degree-eigenvector,358,animal_12-11,113,0.5458280657395702,3,65.38206752412013,28.957422144244568,0.44289547946096797,0.24927620150550087,0.20474302177782677,0.4537233982779701,0.10134375071431605,0.6816012833468525,0.8466365287360536
betweenness-closeness,929,animal_12-11,113,0.5458280657395702,3,65.38206752412013,28.957422144244568,0.44289547946096797,0.24927620150550087,0.20474302177782677,0.4537233982779701,0.10134375071431605,0.6816012833468525,0.8466365287360536
betweenness-eigenvector,1376,animal_12-11,113,0.5458280657395702,3,65.38206752412013,28.957422144244568,0.44289547946096797,0.24927620150550087,0.20474302177782677,0.4537233982779701,0.10134375071431605,0.6816012833468525,0.8466365287360536
closeness-eigenvector,351,animal_12-11,113,0.5458280657395702,3,65.38206752412013,28.957422144244568,0.44289547946096797,0.24927620150550087,0.20474302177782677,0.4537233982779701,0.10134375071431605,0.6816012833468525,0.8466365287360536
degree-betweenness,721,animal_12-12,99,0.6695526695526696,2,68.84048095357478,20.87358619480513,0.3032167397099104,0.16933497536945813,0.11741291344123855,0.47204501549144184,0.024698141915451038,0.75579408503444645,0.8864671052426473
degree-closeness,0,animal_12-12,99,0.6695526695526696,2,68.84048095357478,20.87358619480513,0.3032167397099104,0.16933497536945813,0.11741291344123855,0.47204501549144184,0.024698141915451038,0.75579408503444645,0.8864671052426473
degree-eigenvector,135,animal_12-12,99,0.6695526695526696,2,68.84048095357478,20.87358619480513,0.3032167397099104,0.16933497536945813,0.11741291344123855,0.47204501549144184,0.024698141915451038,0.75579408503444645,0.8864671052426473
betweenness-closeness,721,animal_12-12,99,0.6695526695526696,2,68.84048095357478,20.87358619480513,0.3032167397099104,0.16933497536945813,0.11741291344123855,0.47204501549144184,0.024698141915451038,0.75579408503444645,0.8864671052426473
betweenness-eigenvector,946,animal_12-12,99,0.6695526695526696,2,68.84048095357478,20.87358619480513,0.3032167397099104,0.16933497536945813,0.11741291344123855,0.47204501549144184,0.024698141915451038,0.75579408503444645,0.8864671052426473
closeness-eigenvector,135,animal_12-12,99,0.6695526695526696,2,68.84048095357478,20.87358619480513,0.3032167397099104,0.16933497536945813,0.11741291344123855,0.47204501549144184,0.024698141915451038,0.75579408503444645,0.8864671052426473
degree-betweenness,845,animal_12-13,99,0.6703772418058133,2,68.99451429301256,22.062015405284715,0.31976477595870334,0.15990159901599016,0.12697375935936484,0.47321059007976074,0.056171795785586155,0.762805897897299,0.8893829933567543
degree-closeness,0,animal_12-13,99,0.6703772418058133,2,68.99451429301256,22.062015405284715,0.31976477595870334,0.15990159901599016,0.12697375935936484,0.47321059007976074,0.056171795785586155,0.762805897897299,0.8893829933567543
degree-eigenvector,113,animal_12-13,99,0.6703772418058133,2,68.99451429301256,22.062015405284715,0.31976477595870334,0.15990159901599016,0.12697375935936484,0.47321059007976074,0.056171795785586155,0.762805897897299,0.8893829933567543
betweenness-closeness,845,animal_12-13,99,0.6703772418058133,2,68.99451429301256,22.062015405284715,0.31976477595870334,0.15990159901599016,0.12697375935936484,0.47321059007976074,0.056171795785586155,0.762805897897299,0.8893829933567543
betweenness-eigenvector,1080,animal_12-13,99,0.6703772418058133,2,68.99451429301256,22.062015405284715,0.31976477595870334,0.15990159901599016,0.12697375935936484,0.47321059007976074,0.056171795785586155,0.762805897897299,0.8893829933567543
closeness-eigenvector,113,animal_12-13,99,0.6703772418058133,2,68.99451429301256,22.062015405284715,0.31976477595870334,0.15990159901599016,0.12697375935936484,0.47321059007976074,0.056171795785586155,0.762805897897299,0.8893829933567543
degree-betweenness,407,animal_12-14,99,0.7006802721088435,3,71.60470570976945,21.02705365434781,0.29365463409032583,0.1412180052956752,0.11313176322302376,0.5093424149499128,0.013599339910099872,0.7784796667625683,0.8951003673745027
degree-closeness,1,animal_12-14,99,0.7006802721088435,3,71.60470570976945,21.02705365434781,0.29365463409032583,0.1412180052956752,0.11313176322302376,0.5093424149499128,0.013599339910099872,0.7784796667625683,0.8951003673745027
degree-eigenvector,70,animal_12-14,99,0.7006802721088435,3,71.60470570976945,21.02705365434781,0.29365463409032583,0.1412180052956752,0.11313176322302376,0.5093424149499128,0.013599339910099872,0.7784796667625683,0.8951003673745027
betweenness-closeness,408,animal_12-14,99,0.7006802721088435,3,71.60470570976945,21.02705365434781,0.29365463409032583,0.1412180052956752,0.11313176322302376,0.5093424149499128,0.013599339910099872,0.7784796667625683,0.8951003673745027
betweenness-eigenvector,548,animal_12-14,99,0.7006802721088435,3,71.60470570976945,21.02705365434781,0.29365463409032583,0.1412180052956752,0.11313176322302376,0.5093424149499128,0.013599339910099872,0.7784796667625683,0.8951003673745027
closeness-eigenvector,69,animal_12-14,99,0.7006802721088435,3,71.60470570976945,21.02705365434781,0.29365463409032583,0.1412180052956752,0.11313176322302376,0.5093424149499128,0.013599339910099872,0.7784796667625683,0.8951003673745027
degree-betweenness,667,animal_12-15,99,0.6804782519068234,2,69.67429511702011,23.53972840590513,0.3378538436071644,0.16207209936382913,0.1323249332521214,0.47305549154203635,0.049923110711175014,0.7699950498550314,0.8931933101836992
degree-closeness,0,animal_12-15,99,0.6804782519068234,2,69.67429511702011,23.53972840590513,0.3378538436071644,0.16207209936382913,0.1323249332521214,0.47305549154203635,0.049923110711175014,0.7699950498550314,0.8931933101836992
degree-eigenvector,118,animal_12-15,99,0.6804782519068234,2,69.67429511702011,23.53972840590513,0.3378538436071644,0.16207209936382913,0.1323249332521214,0.47305549154203635,0.049923110711175014,0.7699950498550314,0.8931933101836992
betweenness-closeness,667,animal_12-15,99,0.6804782519068234,2,69.67429511702011,23.53972840590513,0.3378538436071644,0.16207209936382913,0.1323249332521214,0.47305549154203635,0.049923110711175014,0.7699950498550314,0.8931933101836992
betweenness-eigenvector,880,animal_12-15,99,0.6804782519068234,2,69.67429511702011,23.53972840590513,0.3378538436071644,0.16207209936382913,0.1323249332521214,0.47305549154203635,0.049923110711175014,0.7699950498550314,0.8931933101836992
