combo,disc,id,n,dens,diameter,ev1,ev2,mgap,param
closeness-eigenvector,461,1,100,0.10525252525252525,4,11.496583900652254,5.954767842797935,0.7504798464491362,0.1
degree-betweenness,281,1,100,0.19737373737373737,3,20.331694895390672,7.2631972800881925,0.6806550665301945,0.2
degree-closeness,74,1,100,0.19737373737373737,3,20.331694895390672,7.2631972800881925,0.6806550665301945,0.2
degree-eigenvector,191,1,100,0.19737373737373737,3,20.331694895390672,7.2631972800881925,0.6806550665301945,0.2
betweenness-closeness,363,1,100,0.19737373737373737,3,20.331694895390672,7.2631972800881925,0.6806550665301945,0.2
betweenness-eigenvector,772,1,100,0.19737373737373737,3,20.331694895390672,7.2631972800881925,0.6806550665301945,0.2
closeness-eigenvector,292,1,100,0.19737373737373737,3,20.331694895390672,7.2631972800881925,0.6806550665301945,0.2
degree-betweenness,212,1,100,0.0494949494949495,6,5.987272186884005,4.228013806475794,0.8040816326530612,0.05
degree-closeness,368,1,100,0.0494949494949495,6,5.987272186884005,4.228013806475794,0.8040816326530612,0.05
degree-eigenvector,401,1,100,0.0494949494949495,6,5.987272186884005,4.228013806475794,0.8040816326530612,0.05
betweenness-closeness,735,1,100,0.0494949494949495,6,5.987272186884005,4.228013806475794,0.8040816326530612,0.05
betweenness-eigenvector,979,1,100,0.0494949494949495,6,5.987272186884005,4.228013806475794,0.8040816326530612,0.05
closeness-eigenvector,462,1,100,0.0494949494949495,6,5.987272186884005,4.228013806475794,0.8040816326530612,0.05
degree-betweenness,184,1,100,0.09070707070707071,4,9.854020991359583,5.43496846614733,0.779510022271715,0.1
degree-closeness,213,1,100,0.09070707070707071,4,9.854020991359583,5.43496846614733,0.779510022271715,0.1
degree-eigenvector,265,1,100,0.09070707070707071,4,9.854020991359583,5.43496846614733,0.779510022271715,0.1
betweenness-closeness,599,1,100,0.09070707070707071,4,9.854020991359583,5.43496846614733,0.779510022271715,0.1
betweenness-eigenvector,803,1,100,0.09070707070707071,4,9.854020991359583,5.43496846614733,0.779510022271715,0.1
closeness-eigenvector,400,1,100,0.09070707070707071,4,9.854020991359583,5.43496846614733,0.779510022271715,0.1
degree-betweenness,302,1,100,0.19717171717171716,3,20.466600890839644,7.342861040890683,0.6629098360655737,0.2
degree-closeness,117,1,100,0.19717171717171716,3,20.466600890839644,7.342861040890683,0.6629098360655737,0.2
degree-eigenvector,264,1,100,0.19717171717171716,3,20.466600890839644,7.342861040890683,0.6629098360655737,0.2
betweenness-closeness,441,1,100,0.19717171717171716,3,20.466600890839644,7.342861040890683,0.6629098360655737,0.2
betweenness-eigenvector,856,1,100,0.19717171717171716,3,20.466600890839644,7.342861040890683,0.6629098360655737,0.2
closeness-eigenvector,392,1,100,0.19717171717171716,3,20.466600890839644,7.342861040890683,0.6629098360655737,0.2
degree-betweenness,129,1,100,0.05515151515151515,5,6.548627617514848,4.352199832324286,0.7948717948717948,0.05
degree-closeness,311,1,100,0.05515151515151515,5,6.548627617514848,4.352199832324286,0.7948717948717948,0.05
degree-eigenvector,407,1,100,0.05515151515151515,5,6.548627617514848,4.352199832324286,0.7948717948717948,0.05
betweenness-closeness,558,1,100,0.05515151515151515,5,6.548627617514848,4.352199832324286,0.7948717948717948,0.05
betweenness-eigenvector,814,1,100,0.05515151515151515,5,6.548627617514848,4.352199832324286,0.7948717948717948,0.05
closeness-eigenvector,389,1,100,0.05515151515151515,5,6.548627617514848,4.352199832324286,0.7948717948717948,0.05
degree-betweenness,243,1,100,0.09656565656565658,4,10.610685086831106,5.794845531106393,0.7573221757322176,0.1
degree-closeness,329,1,100,0.09656565656565658,4,10.610685086831106,5.794845531106393,0.7573221757322176,0.1
degree-eigenvector,284,1,100,0.09656565656565658,4,10.610685086831106,5.794845531106393,0.7573221757322176,0.1
betweenness-closeness,703,1,100,0.09656565656565658,4,10.610685086831106,5.794845531106393,0.7573221757322176,0.1
betweenness-eigenvector,870,1,100,0.09656565656565658,4,10.610685086831106,5.794845531106393,0.7573221757322176,0.1
closeness-eigenvector,451,1,100,0.09656565656565658,4,10.610685086831106,5.794845531106393,0.7573221757322176,0.1
degree-betweenness,256,1,100,0.2004040404040404,3,20.553643289680203,7.1032306616188325,0.6834677419354839,0.2
degree-closeness,45,1,100,0.2004040404040404,3,20.553643289680203,7.1032306616188325,0.6834677419354839,0.2
degree-eigenvector,152,1,100,0.2004040404040404,3,20.553643289680203,7.1032306616188325,0.6834677419354839,0.2
betweenness-closeness,328,1,100,0.2004040404040404,3,20.553643289680203,7.1032306616188325,0.6834677419354839,0.2
betweenness-eigenvector,684,1,100,0.2004040404040404,3,20.553643289680203,7.1032306616188325,0.6834677419354839,0.2
closeness-eigenvector,221,1,100,0.2004040404040404,3,20.553643289680203,7.1032306616188325,0.6834677419354839,0.2
degree-betweenness,128,1,100,0.05272727272727273,6,6.285345320392816,4.492579678305951,0.8160919540229885,0.05
degree-closeness,302,1,100,0.05272727272727273,6,6.285345320392816,4.492579678305951,0.8160919540229885,0.05
degree-eigenvector,333,1,100,0.05272727272727273,6,6.285345320392816,4.492579678305951,0.8160919540229885,0.05
betweenness-closeness,692,1,100,0.05272727272727273,6,6.285345320392816,4.492579678305951,0.8160919540229885,0.05
betweenness-eigenvector,815,1,100,0.05272727272727273,6,6.285345320392816,4.492579678305951,0.8160919540229885,0.05
closeness-eigenvector,286,1,100,0.05272727272727273,6,6.285345320392816,4.492579678305951,0.8160919540229885,0.05
degree-betweenness,168,1,100,0.10222222222222221,4,10.87076727113132,5.804167324831501,0.782608695652174,0.1
degree-closeness,279,1,100,0.10222222222222221,4,10.87076727113132,5.804167324831501,0.782608695652174,0.1
degree-eigenvector,226,1,100,0.10222222222222221,4,10.87076727113132,5.804167324831501,0.782608695652174,0.1
betweenness-closeness,553,1,100,0.10222222222222221,4,10.87076727113132,5.804167324831501,0.782608695652174,0.1
betweenness-eigenvector,769,1,100,0.10222222222222221,4,10.87076727113132,5.804167324831501,0.782608695652174,0.1
closeness-eigenvector,438,1,100,0.10222222222222221,4,10.87076727113132,5.804167324831501,0.782608695652174,0.1
degree-betweenness,365,1,100,0.19616161616161618,3,20.431881004511975,7.3427950750966895,0.666323377960865,0.2
degree-closeness,112,1,100,0.19616161616161618,3,20.431881004511975,7.3427950750966895,0.666323377960865,0.2
degree-eigenvector,184,1,100,0.19616161616161618,3,20.431881004511975,7.3427950750966895,0.666323377960865,0.2
betweenness-closeness,471,1,100,0.19616161616161618,3,20.431881004511975,7.3427950750966895,0.666323377960865,0.2
betweenness-eigenvector,798,1,100,0.19616161616161618,3,20.431881004511975,7.3427950750966895,0.666323377960865,0.2
closeness-eigenvector,299,1,100,0.19616161616161618,3,20.431881004511975,7.3427950750966895,0.666323377960865,0.2
degree-betweenness,209,1,100,0.05030303030303031,6,5.782317813262932,4.121242935815355,0.8192771084337349,0.05
degree-closeness,346,1,100,0.05030303030303031,6,5.782317813262932,4.121242935815355,0.8192771084337349,0.05
degree-eigenvector,357,1,100,0.05030303030303031,6,5.782317813262932,4.121242935815355,0.8192771084337349,0.05
betweenness-closeness,846,1,100,0.05030303030303031,6,5.782317813262932,4.121242935815355,0.8192771084337349,0.05
betweenness-eigenvector,1048,1,100,0.05030303030303031,6,5.782317813262932,4.121242935815355,0.8192771084337349,0.05
closeness-eigenvector,429,1,100,0.05030303030303031,6,5.782317813262932,4.121242935815355,0.8192771084337349,0.05
degree-betweenness,219,1,100,0.10060606060606062,4,10.849842848117328,5.436220987174073,0.7630522088353414,0.1
degree-closeness,186,1,100,0.10060606060606062,4,10.849842848117328,5.436220987174073,0.7630522088353414,0.1
degree-eigenvector,240,1,100,0.10060606060606062,4,10.849842848117328,5.436220987174073,0.7630522088353414,0.1
betweenness-closeness,627,1,100,0.10060606060606062,4,10.849842848117328,5.436220987174073,0.7630522088353414,0.1
betweenness-eigenvector,829,1,100,0.10060606060606062,4,10.849842848117328,5.436220987174073,0.7630522088353414,0.1
closeness-eigenvector,377,1,100,0.10060606060606062,4,10.849842848117328,5.436220987174073,0.7630522088353414,0.1
degree-betweenness,247,1,100,0.198989898989899,3,20.560335140070553,7.585223687326949,0.6720812182741117,0.2
degree-closeness,89,1,100,0.198989898989899,3,20.560335140070553,7.585223687326949,0.6720812182741117,0.2
degree-eigenvector,151,1,100,0.198989898989899,3,20.560335140070553,7.585223687326949,0.6720812182741117,0.2
betweenness-closeness,374,1,100,0.198989898989899,3,20.560335140070553,7.585223687326949,0.6720812182741117,0.2
betweenness-eigenvector,668,1,100,0.198989898989899,3,20.560335140070553,7.585223687326949,0.6720812182741117,0.2
closeness-eigenvector,262,1,100,0.198989898989899,3,20.560335140070553,7.585223687326949,0.6720812182741117,0.2
degree-betweenness,165,1,100,0.05434343434343434,6,6.17819258847494,4.381957425821345,0.8364312267657993,0.05
degree-closeness,287,1,100,0.05434343434343434,6,6.17819258847494,4.381957425821345,0.8364312267657993,0.05
degree-eigenvector,411,1,100,0.05434343434343434,6,6.17819258847494,4.381957425821345,0.8364312267657993,0.05
betweenness-closeness,699,1,100,0.05434343434343434,6,6.17819258847494,4.381957425821345,0.8364312267657993,0.05
betweenness-eigenvector,995,1,100,0.05434343434343434,6,6.17819258847494,4.381957425821345,0.8364312267657993,0.05
closeness-eigenvector,497,1,100,0.05434343434343434,6,6.17819258847494,4.381957425821345,0.8364312267657993,0.05
degree-betweenness,130,1,100,0.09636363636363636,4,10.232687646863612,5.34509780587561,0.7987421383647799,0.1
degree-closeness,175,1,100,0.09636363636363636,4,10.232687646863612,5.34509780587561,0.7987421383647799,0.1
degree-eigenvector,178,1,100,0.09636363636363636,4,10.232687646863612,5.34509780587561,0.7987421383647799,0.1
betweenness-closeness,551,1,100,0.09636363636363636,4,10.232687646863612,5.34509780587561,0.7987421383647799,0.1
betweenness-eigenvector,717,1,100,0.09636363636363636,4,10.232687646863612,5.34509780587561,0.7987421383647799,0.1
closeness-eigenvector,315,1,100,0.09636363636363636,4,10.232687646863612,5.34509780587561,0.7987421383647799,0.1
degree-betweenness,270,1,100,0.19717171717171716,3,20.408337103438985,7.490409604237539,0.673155737704918,0.2
degree-closeness,76,1,100,0.19717171717171716,3,20.408337103438985,7.490409604237539,0.673155737704918,0.2
degree-eigenvector,159,1,100,0.19717171717171716,3,20.408337103438985,7.490409604237539,0.673155737704918,0.2
betweenness-closeness,394,1,100,0.19717171717171716,3,20.408337103438985,7.490409604237539,0.673155737704918,0.2
betweenness-eigenvector,691,1,100,0.19717171717171716,3,20.408337103438985,7.490409604237539,0.673155737704918,0.2
closeness-eigenvector,279,1,100,0.19717171717171716,3,20.408337103438985,7.490409604237539,0.673155737704918,0.2
degree-betweenness,174,1,100,0.04626262626262626,6,5.638722818605247,3.9811195908423103,0.8296943231441049,0.05
degree-closeness,344,1,100,0.04626262626262626,6,5.638722818605247,3.9811195908423103,0.8296943231441049,0.05
degree-eigenvector,367,1,100,0.04626262626262626,6,5.638722818605247,3.9811195908423103,0.8296943231441049,0.05
betweenness-closeness,711,1,100,0.04626262626262626,6,5.638722818605247,3.9811195908423103,0.8296943231441049,0.05
betweenness-eigenvector,883,1,100,0.04626262626262626,6,5.638722818605247,3.9811195908423103,0.8296943231441049,0.05
closeness-eigenvector,356,1,100,0.04626262626262626,6,5.638722818605247,3.9811195908423103,0.8296943231441049,0.05
degree-betweenness,288,1,100,0.10343434343434343,4,11.227717658128798,5.7221383113538575,0.77734375,0.1
degree-closeness,214,1,100,0.10343434343434343,4,11.227717658128798,5.7221383113538575,0.77734375,0.1
degree-eigenvector,274,1,100,0.10343434343434343,4,11.227717658128798,5.7221383113538575,0.77734375,0.1
betweenness-closeness,661,1,100,0.10343434343434343,4,11.227717658128798,5.7221383113538575,0.77734375,0.1
betweenness-eigenvector,912,1,100,0.10343434343434343,4,11.227717658128798,5.7221383113538575,0.77734375,0.1
closeness-eigenvector,434,1,100,0.10343434343434343,4,11.227717658128798,5.7221383113538575,0.77734375,0.1
degree-betweenness,221,1,100,0.20383838383838385,3,20.85752423887381,7.401029671138746,0.6769078295341923,0.2
degree-closeness,37,1,100,0.20383838383838385,3,20.85752423887381,7.401029671138746,0.6769078295341923,0.2
degree-eigenvector,145,1,100,0.20383838383838385,3,20.85752423887381,7.401029671138746,0.6769078295341923,0.2
betweenness-closeness,303,1,100,0.20383838383838385,3,20.85752423887381,7.401029671138746,0.6769078295341923,0.2
betweenness-eigenvector,696,1,100,0.20383838383838385,3,20.85752423887381,7.401029671138746,0.6769078295341923,0.2
closeness-eigenvector,244,1,100,0.20383838383838385,3,20.85752423887381,7.401029671138746,0.6769078295341923,0.2
degree-betweenness,192,1,100,0.05111111111111111,6,6.242534946929142,4.639032686041864,0.8221343873517787,0.05
degree-closeness,198,1,100,0.05111111111111111,6,6.242534946929142,4.639032686041864,0.8221343873517787,0.05
degree-eigenvector,327,1,100,0.05111111111111111,6,6.242534946929142,4.639032686041864,0.8221343873517787,0.05
betweenness-closeness,636,1,100,0.05111111111111111,6,6.242534946929142,4.639032686041864,0.8221343873517787,0.05
betweenness-eigenvector,899,1,100,0.05111111111111111,6,6.242534946929142,4.639032686041864,0.8221343873517787,0.05
closeness-eigenvector,428,1,100,0.05111111111111111,6,6.242534946929142,4.639032686041864,0.8221343873517787,0.05
degree-betweenness,141,1,100,0.10363636363636364,4,11.218821844684381,5.7770757384650535,0.7563352826510721,0.1
degree-closeness,253,1,100,0.10363636363636364,4,11.218821844684381,5.7770757384650535,0.7563352826510721,0.1
degree-eigenvector,232,1,100,0.10363636363636364,4,11.218821844684381,5.7770757384650535,0.7563352826510721,0.1
betweenness-closeness,513,1,100,0.10363636363636364,4,11.218821844684381,5.7770757384650535,0.7563352826510721,0.1
betweenness-eigenvector,656,1,100,0.10363636363636364,4,11.218821844684381,5.7770757384650535,0.7563352826510721,0.1
closeness-eigenvector,364,1,100,0.10363636363636364,4,11.218821844684381,5.7770757384650535,0.7563352826510721,0.1
degree-betweenness,229,1,100,0.20020202020202021,3,20.664849895144037,7.172704172978903,0.6680121089808274,0.2
degree-closeness,76,1,100,0.20020202020202021,3,20.664849895144037,7.172704172978903,0.6680121089808274,0.2
degree-eigenvector,181,1,100,0.20020202020202021,3,20.664849895144037,7.172704172978903,0.6680121089808274,0.2
betweenness-closeness,369,1,100,0.20020202020202021,3,20.664849895144037,7.172704172978903,0.6680121089808274,0.2
betweenness-eigenvector,682,1,100,0.20020202020202021,3,20.664849895144037,7.172704172978903,0.6680121089808274,0.2
closeness-eigenvector,266,1,100,0.20020202020202021,3,20.664849895144037,7.172704172978903,0.6680121089808274,0.2
degree-betweenness,94,1,100,0.05353535353535353,5,6.222279073431238,4.256960172495228,0.8150943396226416,0.05
degree-closeness,331,1,100,0.05353535353535353,5,6.222279073431238,4.256960172495228,0.8150943396226416,0.05
degree-eigenvector,399,1,100,0.05353535353535353,5,6.222279073431238,4.256960172495228,0.8150943396226416,0.05
betweenness-closeness,645,1,100,0.05353535353535353,5,6.222279073431238,4.256960172495228,0.8150943396226416,0.05
betweenness-eigenvector,808,1,100,0.05353535353535353,5,6.222279073431238,4.256960172495228,0.8150943396226416,0.05
closeness-eigenvector,313,1,100,0.05353535353535353,5,6.222279073431238,4.256960172495228,0.8150943396226416,0.05
degree-betweenness,165,1,100,0.09393939393939395,4,10.349208706675846,5.5245437132601225,0.7591397849462366,0.1
degree-closeness,192,1,100,0.09393939393939395,4,10.349208706675846,5.5245437132601225,0.7591397849462366,0.1
degree-eigenvector,300,1,100,0.09393939393939395,4,10.349208706675846,5.5245437132601225,0.7591397849462366,0.1
betweenness-closeness,600,1,100,0.09393939393939395,4,10.349208706675846,5.5245437132601225,0.7591397849462366,0.1
betweenness-eigenvector,836,1,100,0.09393939393939395,4,10.349208706675846,5.5245437132601225,0.7591397849462366,0.1
closeness-eigenvector,378,1,100,0.09393939393939395,4,10.349208706675846,5.5245437132601225,0.7591397849462366,0.1
degree-betweenness,313,1,100,0.20545454545454545,3,21.267282534443254,7.433810998194462,0.6617502458210422,0.2
degree-closeness,62,1,100,0.20545454545454545,3,21.267282534443254,7.433810998194462,0.6617502458210422,0.2
degree-eigenvector,132,1,100,0.20545454545454545,3,21.267282534443254,7.433810998194462,0.6617502458210422,0.2
betweenness-closeness,383,1,100,0.20545454545454545,3,21.267282534443254,7.433810998194462,0.6617502458210422,0.2
betweenness-eigenvector,721,1,100,0.20545454545454545,3,21.267282534443254,7.433810998194462,0.6617502458210422,0.2
closeness-eigenvector,291,1,100,0.20545454545454545,3,21.267282534443254,7.433810998194462,0.6617502458210422,0.2
degree-betweenness,124,1,100,0.05373737373737374,5,6.598725590280061,4.450949195501878,0.793233082706767,0.05
degree-closeness,289,1,100,0.05373737373737374,5,6.598725590280061,4.450949195501878,0.793233082706767,0.05
degree-eigenvector,363,1,100,0.05373737373737374,5,6.598725590280061,4.450949195501878,0.793233082706767,0.05
betweenness-closeness,625,1,100,0.05373737373737374,5,6.598725590280061,4.450949195501878,0.793233082706767,0.05
betweenness-eigenvector,831,1,100,0.05373737373737374,5,6.598725590280061,4.450949195501878,0.793233082706767,0.05
closeness-eigenvector,352,1,100,0.05373737373737374,5,6.598725590280061,4.450949195501878,0.793233082706767,0.05
degree-betweenness,232,1,100,0.09414141414141415,4,10.37253127610649,5.6331065804429965,0.776824034334764,0.1
degree-closeness,235,1,100,0.09414141414141415,4,10.37253127610649,5.6331065804429965,0.776824034334764,0.1
degree-eigenvector,337,1,100,0.09414141414141415,4,10.37253127610649,5.6331065804429965,0.776824034334764,0.1
betweenness-closeness,613,1,100,0.09414141414141415,4,10.37253127610649,5.6331065804429965,0.776824034334764,0.1
betweenness-eigenvector,917,1,100,0.09414141414141415,4,10.37253127610649,5.6331065804429965,0.776824034334764,0.1
closeness-eigenvector,451,1,100,0.09414141414141415,4,10.37253127610649,5.6331065804429965,0.776824034334764,0.1
degree-betweenness,300,1,100,0.19272727272727272,3,19.846480216526942,7.317760726759623,0.6792452830188679,0.2
degree-closeness,66,1,100,0.19272727272727272,3,19.846480216526942,7.317760726759623,0.6792452830188679,0.2
degree-eigenvector,184,1,100,0.19272727272727272,3,19.846480216526942,7.317760726759623,0.6792452830188679,0.2
betweenness-closeness,464,1,100,0.19272727272727272,3,19.846480216526942,7.317760726759623,0.6792452830188679,0.2
betweenness-eigenvector,812,1,100,0.19272727272727272,3,19.846480216526942,7.317760726759623,0.6792452830188679,0.2
closeness-eigenvector,256,1,100,0.19272727272727272,3,19.846480216526942,7.317760726759623,0.6792452830188679,0.2
degree-betweenness,193,1,100,0.04767676767676767,6,5.546640338046034,3.894589923562886,0.8559322033898306,0.05
degree-closeness,282,1,100,0.04767676767676767,6,5.546640338046034,3.894589923562886,0.8559322033898306,0.05
degree-eigenvector,358,1,100,0.04767676767676767,6,5.546640338046034,3.894589923562886,0.8559322033898306,0.05
betweenness-closeness,730,1,100,0.04767676767676767,6,5.546640338046034,3.894589923562886,0.8559322033898306,0.05
betweenness-eigenvector,952,1,100,0.04767676767676767,6,5.546640338046034,3.894589923562886,0.8559322033898306,0.05
closeness-eigenvector,456,1,100,0.04767676767676767,6,5.546640338046034,3.894589923562886,0.8559322033898306,0.05
degree-betweenness,205,1,100,0.09878787878787879,4,10.693608053864484,5.70391387048584,0.7770961145194274,0.1
degree-closeness,177,1,100,0.09878787878787879,4,10.693608053864484,5.70391387048584,0.7770961145194274,0.1
degree-eigenvector,266,1,100,0.09878787878787879,4,10.693608053864484,5.70391387048584,0.7770961145194274,0.1
betweenness-closeness,561,1,100,0.09878787878787879,4,10.693608053864484,5.70391387048584,0.7770961145194274,0.1
betweenness-eigenvector,847,1,100,0.09878787878787879,4,10.693608053864484,5.70391387048584,0.7770961145194274,0.1
closeness-eigenvector,437,1,100,0.09878787878787879,4,10.693608053864484,5.70391387048584,0.7770961145194274,0.1
degree-betweenness,278,1,100,0.20383838383838385,3,21.06961681283402,7.4815281576508585,0.66798810703667,0.2
degree-closeness,57,1,100,0.20383838383838385,3,21.06961681283402,7.4815281576508585,0.66798810703667,0.2
degree-eigenvector,179,1,100,0.20383838383838385,3,21.06961681283402,7.4815281576508585,0.66798810703667,0.2
betweenness-closeness,352,1,100,0.20383838383838385,3,21.06961681283402,7.4815281576508585,0.66798810703667,0.2
betweenness-eigenvector,728,1,100,0.20383838383838385,3,21.06961681283402,7.4815281576508585,0.66798810703667,0.2
closeness-eigenvector,260,1,100,0.20383838383838385,3,21.06961681283402,7.4815281576508585,0.66798810703667,0.2
degree-betweenness,258,1,100,0.05252525252525253,7,6.303478934891951,4.411315626026536,0.8269230769230769,0.05
degree-closeness,263,1,100,0.05252525252525253,7,6.303478934891951,4.411315626026536,0.8269230769230769,0.05
degree-eigenvector,349,1,100,0.05252525252525253,7,6.303478934891951,4.411315626026536,0.8269230769230769,0.05
betweenness-closeness,751,1,100,0.05252525252525253,7,6.303478934891951,4.411315626026536,0.8269230769230769,0.05
betweenness-eigenvector,996,1,100,0.05252525252525253,7,6.303478934891951,4.411315626026536,0.8269230769230769,0.05
closeness-eigenvector,456,1,100,0.05252525252525253,7,6.303478934891951,4.411315626026536,0.8269230769230769,0.05
degree-betweenness,213,1,100,0.1002020202020202,4,10.70560538370371,5.407146941333954,0.782258064516129,0.1
degree-closeness,194,1,100,0.1002020202020202,4,10.70560538370371,5.407146941333954,0.782258064516129,0.1
degree-eigenvector,208,1,100,0.1002020202020202,4,10.70560538370371,5.407146941333954,0.782258064516129,0.1
betweenness-closeness,527,1,100,0.1002020202020202,4,10.70560538370371,5.407146941333954,0.782258064516129,0.1
betweenness-eigenvector,793,1,100,0.1002020202020202,4,10.70560538370371,5.407146941333954,0.782258064516129,0.1
closeness-eigenvector,419,1,100,0.1002020202020202,4,10.70560538370371,5.407146941333954,0.782258064516129,0.1
degree-betweenness,271,1,100,0.20424242424242423,3,21.03404657992293,7.793001816850262,0.6627101879327398,0.2
degree-closeness,64,1,100,0.20424242424242423,3,21.03404657992293,7.793001816850262,0.6627101879327398,0.2
degree-eigenvector,172,1,100,0.20424242424242423,3,21.03404657992293,7.793001816850262,0.6627101879327398,0.2
betweenness-closeness,428,1,100,0.20424242424242423,3,21.03404657992293,7.793001816850262,0.6627101879327398,0.2
betweenness-eigenvector,745,1,100,0.20424242424242423,3,21.03404657992293,7.793001816850262,0.6627101879327398,0.2
closeness-eigenvector,265,1,100,0.20424242424242423,3,21.03404657992293,7.793001816850262,0.6627101879327398,0.2
degree-betweenness,140,1,100,0.04787878787878788,6,5.884693493040718,4.448273942737804,0.8270042194092827,0.05
degree-closeness,271,1,100,0.04787878787878788,6,5.884693493040718,4.448273942737804,0.8270042194092827,0.05
degree-eigenvector,439,1,100,0.04787878787878788,6,5.884693493040718,4.448273942737804,0.8270042194092827,0.05
betweenness-closeness,678,1,100,0.04787878787878788,6,5.884693493040718,4.448273942737804,0.8270042194092827,0.05
betweenness-eigenvector,958,1,100,0.04787878787878788,6,5.884693493040718,4.448273942737804,0.8270042194092827,0.05
closeness-eigenvector,462,1,100,0.04787878787878788,6,5.884693493040718,4.448273942737804,0.8270042194092827,0.05
degree-betweenness,297,1,100,0.09959595959595959,4,11.080751001782003,5.8045144421270605,0.744421906693712,0.1
degree-closeness,270,1,100,0.09959595959595959,4,11.080751001782003,5.8045144421270605,0.744421906693712,0.1
degree-eigenvector,395,1,100,0.09959595959595959,4,11.080751001782003,5.8045144421270605,0.744421906693712,0.1
betweenness-closeness,682,1,100,0.09959595959595959,4,11.080751001782003,5.8045144421270605,0.744421906693712,0.1
betweenness-eigenvector,982,1,100,0.09959595959595959,4,11.080751001782003,5.8045144421270605,0.744421906693712,0.1
closeness-eigenvector,467,1,100,0.09959595959595959,4,11.080751001782003,5.8045144421270605,0.744421906693712,0.1
degree-betweenness,245,1,100,0.20747474747474748,3,21.49717932406918,7.456507886292213,0.6484907497565725,0.2
degree-closeness,61,1,100,0.20747474747474748,3,21.49717932406918,7.456507886292213,0.6484907497565725,0.2
degree-eigenvector,155,1,100,0.20747474747474748,3,21.49717932406918,7.456507886292213,0.6484907497565725,0.2
betweenness-closeness,316,1,100,0.20747474747474748,3,21.49717932406918,7.456507886292213,0.6484907497565725,0.2
betweenness-eigenvector,664,1,100,0.20747474747474748,3,21.49717932406918,7.456507886292213,0.6484907497565725,0.2
closeness-eigenvector,256,1,100,0.20747474747474748,3,21.49717932406918,7.456507886292213,0.6484907497565725,0.2
degree-betweenness,207,1,100,0.050505050505050504,5,5.8541415508758705,4.096625164683782,0.828,0.05
degree-closeness,314,1,100,0.050505050505050504,5,5.8541415508758705,4.096625164683782,0.828,0.05
degree-eigenvector,424,1,100,0.050505050505050504,5,5.8541415508758705,4.096625164683782,0.828,0.05
betweenness-closeness,679,1,100,0.050505050505050504,5,5.8541415508758705,4.096625164683782,0.828,0.05
betweenness-eigenvector,1034,1,100,0.050505050505050504,5,5.8541415508758705,4.096625164683782,0.828,0.05
closeness-eigenvector,489,1,100,0.050505050505050504,5,5.8541415508758705,4.096625164683782,0.828,0.05
degree-betweenness,226,1,100,0.09636363636363636,4,10.364383173747758,5.830990127935749,0.7840670859538784,0.1
degree-closeness,208,1,100,0.09636363636363636,4,10.364383173747758,5.830990127935749,0.7840670859538784,0.1
degree-eigenvector,305,1,100,0.09636363636363636,4,10.364383173747758,5.830990127935749,0.7840670859538784,0.1
betweenness-closeness,660,1,100,0.09636363636363636,4,10.364383173747758,5.830990127935749,0.7840670859538784,0.1
betweenness-eigenvector,922,1,100,0.09636363636363636,4,10.364383173747758,5.830990127935749,0.7840670859538784,0.1
closeness-eigenvector,352,1,100,0.09636363636363636,4,10.364383173747758,5.830990127935749,0.7840670859538784,0.1
degree-betweenness,227,1,100,0.20202020202020202,3,20.61662267699371,7.272810689553836,0.678,0.2
degree-closeness,63,1,100,0.20202020202020202,3,20.61662267699371,7.272810689553836,0.678,0.2
degree-eigenvector,197,1,100,0.20202020202020202,3,20.61662267699371,7.272810689553836,0.678,0.2
betweenness-closeness,366,1,100,0.20202020202020202,3,20.61662267699371,7.272810689553836,0.678,0.2
betweenness-eigenvector,713,1,100,0.20202020202020202,3,20.61662267699371,7.272810689553836,0.678,0.2
closeness-eigenvector,307,1,100,0.20202020202020202,3,20.61662267699371,7.272810689553836,0.678,0.2
degree-betweenness,233,1,100,0.055757575757575756,5,6.457424093345733,4.386848557871075,0.8333333333333334,0.05
degree-closeness,268,1,100,0.055757575757575756,5,6.457424093345733,4.386848557871075,0.8333333333333334,0.05
degree-eigenvector,456,1,100,0.055757575757575756,5,6.457424093345733,4.386848557871075,0.8333333333333334,0.05
betweenness-closeness,672,1,100,0.055757575757575756,5,6.457424093345733,4.386848557871075,0.8333333333333334,0.05
betweenness-eigenvector,1118,1,100,0.055757575757575756,5,6.457424093345733,4.386848557871075,0.8333333333333334,0.05
closeness-eigenvector,582,1,100,0.055757575757575756,5,6.457424093345733,4.386848557871075,0.8333333333333334,0.05
degree-betweenness,160,1,100,0.0903030303030303,4,10.010884848744,5.7265283654053825,0.7651006711409396,0.1
degree-closeness,169,1,100,0.0903030303030303,4,10.010884848744,5.7265283654053825,0.7651006711409396,0.1
degree-eigenvector,228,1,100,0.0903030303030303,4,10.010884848744,5.7265283654053825,0.7651006711409396,0.1
betweenness-closeness,497,1,100,0.0903030303030303,4,10.010884848744,5.7265283654053825,0.7651006711409396,0.1
betweenness-eigenvector,735,1,100,0.0903030303030303,4,10.010884848744,5.7265283654053825,0.7651006711409396,0.1
closeness-eigenvector,367,1,100,0.0903030303030303,4,10.010884848744,5.7265283654053825,0.7651006711409396,0.1
degree-betweenness,233,1,100,0.201010101010101,3,20.858520260535965,7.382659703349801,0.6482412060301508,0.2
degree-closeness,63,1,100,0.201010101010101,3,20.858520260535965,7.382659703349801,0.6482412060301508,0.2
